Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
70,PMR_446_EXT_48,446.787500,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
71,PMR_446_EXT_49,446.800000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
72,PMR_446_EXT_50,446.812500,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
73,PMR_446_EXT_51,446.825000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
74,PMR_446_EXT_52,446.837500,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
75,PMR_446_EXT_53,446.850000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
76,PMR_446_EXT_54,446.862500,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
77,PMR_446_EXT_55,446.875000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
78,PMR_446_EXT_56,446.887500,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
79,PMR_446_EXT_57,446.900000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
80,PMR_446_EXT_58,446.912500,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
81,PMR_446_EXT_59,446.925000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
82,PMR_446_EXT_60,446.937500,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
83,PMR_446_EXT_61,446.950000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
84,PMR_446_EXT_62,446.962500,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
85,PMR_446_EXT_63,446.975000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
